_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,is_it_compositional,1_2,blood_sugar,is_it_compositional_gold,the_amount_of_glucose_in_a_persons_blood
1883263045,8/29/2018 15:21:33,false,4013878951,,8/29/2018 15:08:55,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_2,power plant,, A station built for the production of electric power; a power station.''All of this areas power comes from the nuclear [[power plant]] across the river.'' 
1883263045,8/30/2018 17:19:42,false,4017536742,,8/30/2018 17:19:04,false,clixsense,0.8333,43911682,BIH,01,Tuzla,89.146.140.115,1,2_2,power plant,, A station built for the production of electric power; a power station.''All of this areas power comes from the nuclear [[power plant]] across the river.'' 
1883263046,8/29/2018 14:58:33,false,4013824078,,8/29/2018 14:57:33,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,printing press,, An organisation or factory containing such a machine
1883263046,8/29/2018 15:17:07,false,4013867613,,8/29/2018 15:16:22,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,1_2,printing press,, An organisation or factory containing such a machine
1883263046,8/29/2018 15:28:36,false,4013896657,,8/29/2018 15:27:52,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,1_2,printing press,, An organisation or factory containing such a machine
1883263047,8/29/2018 14:39:31,false,4013777721,,8/29/2018 14:37:56,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,printing press,, A mechanical device used for printing text or images repeatedly
1883263047,8/29/2018 14:59:11,false,4013825717,,8/29/2018 14:57:28,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,printing press,, A mechanical device used for printing text or images repeatedly
1883263047,8/29/2018 15:27:50,false,4013895006,,8/29/2018 15:26:05,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,printing press,, A mechanical device used for printing text or images repeatedly
1883263048,8/29/2018 14:37:49,false,4013774130,,8/29/2018 14:36:48,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_3,public school,, A college or university
1883263048,8/29/2018 15:26:03,false,4013890792,,8/29/2018 15:25:18,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,1_3,public school,, A college or university
1883263048,8/29/2018 15:37:19,false,4013917078,,8/29/2018 15:27:57,false,elite,0.875,44101128,VEN,13,Barquisimeto,190.207.248.226,0,1_3,public school,, A college or university
1883263049,8/29/2018 15:16:26,false,4013865661,,8/29/2018 15:14:55,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,2_3,public school,," Certain private schools, particularly any grammar school operated apart from the personal lands of its students or the fee-paying secondary schools which developed from or were modelled upon them; a British boarding school"
1883263049,8/29/2018 15:23:51,false,4013885209,,8/29/2018 15:21:20,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_3,public school,," Certain private schools, particularly any grammar school operated apart from the personal lands of its students or the fee-paying secondary schools which developed from or were modelled upon them; a British boarding school"
1883263049,8/29/2018 15:27:44,false,4013894866,,8/29/2018 15:24:55,false,elite,0.875,44101128,VEN,"","",190.73.46.217,1,2_3,public school,," Certain private schools, particularly any grammar school operated apart from the personal lands of its students or the fee-paying secondary schools which developed from or were modelled upon them; a British boarding school"
1883263050,8/29/2018 14:44:28,false,4013788071,,8/29/2018 14:43:27,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,3_3,public school,, A publicly funded and administered school; such schools in the context of other countries
1883263050,8/29/2018 15:14:53,false,4013861241,,8/29/2018 15:13:58,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,3_3,public school,, A publicly funded and administered school; such schools in the context of other countries
1883263050,8/29/2018 15:38:45,false,4013920270,,8/29/2018 15:28:00,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,3_3,public school,, A publicly funded and administered school; such schools in the context of other countries
1883263051,8/29/2018 14:46:11,false,4013791932,,8/29/2018 14:44:45,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,1_2,question mark,," The punctuation mark ???, used at the end of a sentence to indicate a question."
1883263051,8/29/2018 14:57:10,false,4013820215,,8/29/2018 14:55:57,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,1_2,question mark,," The punctuation mark ???, used at the end of a sentence to indicate a question."
1883263051,8/29/2018 15:24:48,false,4013887649,,8/29/2018 15:24:08,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,question mark,," The punctuation mark ???, used at the end of a sentence to indicate a question."
1883263052,8/29/2018 14:50:45,false,4013803133,,8/29/2018 14:47:55,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,question mark,, A state of doubt or uncertainty.''There’s a '''question mark''' over whether or not he’ll be fit for the next game.'' 
1883263052,8/29/2018 14:51:50,false,4013805843,,8/29/2018 14:50:47,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,2_2,question mark,, A state of doubt or uncertainty.''There’s a '''question mark''' over whether or not he’ll be fit for the next game.'' 
1883263052,8/29/2018 15:03:37,false,4013835775,,8/29/2018 14:57:49,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_2,question mark,, A state of doubt or uncertainty.''There’s a '''question mark''' over whether or not he’ll be fit for the next game.'' 
1883263053,8/29/2018 14:48:12,false,4013796704,,8/29/2018 14:46:47,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,risk assessment,, The overall process of identifying all the risks to and from an activity and assessing the potential impact of each risk.
1883263053,8/29/2018 16:00:49,false,4013977759,,8/29/2018 15:58:26,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,risk assessment,, The overall process of identifying all the risks to and from an activity and assessing the potential impact of each risk.
1883263053,8/29/2018 16:03:04,false,4013982816,,8/29/2018 15:48:53,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,risk assessment,, The overall process of identifying all the risks to and from an activity and assessing the potential impact of each risk.
1883263054,8/29/2018 15:05:41,false,4013840480,,8/29/2018 15:05:02,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,risk assessment,," The determination of the potential impact of an individual risk by measuring or otherwise assessing both the likelihood that it will occur and the impact if it should occur, and then combining the result according to an agreed rule to give a single measure of potential impact."
1883263054,8/29/2018 15:08:55,false,4013847948,,8/29/2018 15:05:10,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,risk assessment,," The determination of the potential impact of an individual risk by measuring or otherwise assessing both the likelihood that it will occur and the impact if it should occur, and then combining the result according to an agreed rule to give a single measure of potential impact."
1883263054,8/29/2018 15:36:34,false,4013915584,,8/29/2018 15:35:06,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_2,risk assessment,," The determination of the potential impact of an individual risk by measuring or otherwise assessing both the likelihood that it will occur and the impact if it should occur, and then combining the result according to an agreed rule to give a single measure of potential impact."
1883263055,8/29/2018 14:44:28,false,4013788068,,8/29/2018 14:43:27,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,shock wave,, A powerful compression wave produced by the movement of a body through a fluid or gas at a velocity greater than the local speed of sound.
1883263055,8/29/2018 15:14:53,false,4013861235,,8/29/2018 15:13:58,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,shock wave,, A powerful compression wave produced by the movement of a body through a fluid or gas at a velocity greater than the local speed of sound.
1883263055,8/29/2018 15:38:45,false,4013920273,,8/29/2018 15:28:00,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,shock wave,, A powerful compression wave produced by the movement of a body through a fluid or gas at a velocity greater than the local speed of sound.
1883263056,8/29/2018 15:19:10,false,4013873477,,8/29/2018 15:16:28,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,2_2,shock wave,, Any violent disturbance.
1883263056,8/29/2018 15:21:18,false,4013878361,,8/29/2018 15:16:40,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_2,shock wave,, Any violent disturbance.
1883263056,8/29/2018 15:22:20,false,4013881451,,8/29/2018 15:21:42,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,2_2,shock wave,, Any violent disturbance.
1883263057,8/29/2018 14:50:19,false,4013802187,,8/29/2018 14:48:18,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,1_3,side effect,, An unintended consequence of any action in addition to the intended consequence of that action.
1883263057,8/29/2018 14:51:30,false,4013804970,,8/29/2018 14:49:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_3,side effect,, An unintended consequence of any action in addition to the intended consequence of that action.
1883263057,8/29/2018 15:00:42,false,4013829053,,8/29/2018 14:59:20,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_3,side effect,, An unintended consequence of any action in addition to the intended consequence of that action.
1883263058,8/29/2018 15:03:52,false,4013836298,,8/29/2018 15:02:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,0,2_3,side effect,," A change in state caused by a function call (typically ""side-effect"").''Eiffel is somewhat purist about insisting that functions have no '''side effects'''.'' "
1883263058,8/29/2018 15:33:16,false,4013907601,,8/29/2018 15:32:27,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,2_3,side effect,," A change in state caused by a function call (typically ""side-effect"").''Eiffel is somewhat purist about insisting that functions have no '''side effects'''.'' "
1883263058,8/29/2018 15:40:16,false,4013923795,,8/29/2018 15:36:47,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_3,side effect,," A change in state caused by a function call (typically ""side-effect"").''Eiffel is somewhat purist about insisting that functions have no '''side effects'''.'' "
1883263059,8/29/2018 14:50:19,false,4013802195,,8/29/2018 14:48:18,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,3_3,side effect,," An adverse effect, an unintended consequence of a drug or therapy; usually not a beneficial effect."
1883263059,8/29/2018 14:51:30,false,4013804973,,8/29/2018 14:49:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,3_3,side effect,," An adverse effect, an unintended consequence of a drug or therapy; usually not a beneficial effect."
1883263059,8/29/2018 15:00:42,false,4013829054,,8/29/2018 14:59:20,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,3_3,side effect,," An adverse effect, an unintended consequence of a drug or therapy; usually not a beneficial effect."
1883263060,8/29/2018 14:53:10,false,4013808756,,8/29/2018 14:51:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,1_2,stock exchange,, A building that trades stocks in of companies for money and vice versa.
1883263060,8/29/2018 14:55:03,false,4013813790,,8/29/2018 14:51:58,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_2,stock exchange,, A building that trades stocks in of companies for money and vice versa.
1883263060,8/29/2018 15:22:12,false,4013881076,,8/29/2018 15:20:36,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,stock exchange,, A building that trades stocks in of companies for money and vice versa.
1883263061,8/29/2018 14:32:17,false,4013762488,,8/29/2018 14:30:55,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,2_2,stock exchange,, An organisation that trades stocks in of companies for money and vice versa.
1883263061,8/29/2018 15:03:16,false,4013835045,,8/29/2018 15:02:23,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,stock exchange,, An organisation that trades stocks in of companies for money and vice versa.
1883263061,8/29/2018 15:23:56,false,4013885424,,8/29/2018 15:22:14,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,stock exchange,, An organisation that trades stocks in of companies for money and vice versa.
1883263062,8/29/2018 15:16:20,false,4013865360,,8/29/2018 15:12:36,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_3,television station,, A radio frequency or band assigned to a television broadcaster.
1883263062,8/29/2018 15:16:37,false,4013866167,,8/29/2018 15:12:22,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_3,television station,, A radio frequency or band assigned to a television broadcaster.
1883263062,8/29/2018 15:27:27,false,4013894168,,8/29/2018 15:21:35,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_3,television station,, A radio frequency or band assigned to a television broadcaster.
1883263063,8/29/2018 15:16:26,false,4013865675,,8/29/2018 15:14:55,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_3,television station,, A studio or building from where a television channel is broadcast.
1883263063,8/29/2018 15:23:51,false,4013885204,,8/29/2018 15:21:20,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,2_3,television station,, A studio or building from where a television channel is broadcast.
1883263063,8/29/2018 15:27:44,false,4013894854,,8/29/2018 15:24:55,false,elite,0.875,44101128,VEN,"","",190.73.46.217,1,2_3,television station,, A studio or building from where a television channel is broadcast.
1883263064,8/29/2018 15:05:41,false,4013840482,,8/29/2018 15:05:02,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,3_3,television station,, An organization which operates a television channel.
1883263064,8/29/2018 15:08:55,false,4013847952,,8/29/2018 15:05:10,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,3_3,television station,, An organization which operates a television channel.
1883263064,8/29/2018 15:36:34,false,4013915588,,8/29/2018 15:35:06,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,3_3,television station,, An organization which operates a television channel.
1883263065,8/29/2018 14:50:19,false,4013802191,,8/29/2018 14:48:18,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,1_2,test case,, Any of a set of conditions and variables used to test an application.
1883263065,8/29/2018 14:51:30,false,4013804966,,8/29/2018 14:49:25,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,test case,, Any of a set of conditions and variables used to test an application.
1883263065,8/29/2018 15:00:42,false,4013829055,,8/29/2018 14:59:20,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,1_2,test case,, Any of a set of conditions and variables used to test an application.
1883263066,8/29/2018 14:42:46,false,4013784587,,8/29/2018 14:41:18,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,test case,, A legal action intended to set a precedent.
1883263066,8/29/2018 14:42:55,false,4013784770,,8/29/2018 14:41:28,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,0,2_2,test case,, A legal action intended to set a precedent.
1883263066,8/29/2018 15:21:34,false,4013879004,,8/29/2018 15:18:39,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,2_2,test case,, A legal action intended to set a precedent.
1883263067,8/29/2018 15:01:43,false,4013831449,,8/29/2018 15:00:57,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,treasure chest,, The chest that held the royal treasury.
1883263067,8/29/2018 15:32:25,false,4013905578,,8/29/2018 15:31:44,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,treasure chest,, The chest that held the royal treasury.
1883263067,8/29/2018 15:35:29,false,4013913002,,8/29/2018 15:33:46,false,clixsense,1.0,44303254,PHL,D9,Mandaluyong City,180.191.139.6,0,1_2,treasure chest,, The chest that held the royal treasury.
1883263068,8/29/2018 14:46:11,false,4013791942,,8/29/2018 14:44:45,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_2,treasure chest,," A chest filled with treasure, especially one used by pirates etc."
1883263068,8/29/2018 14:57:10,false,4013820205,,8/29/2018 14:55:57,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,treasure chest,," A chest filled with treasure, especially one used by pirates etc."
1883263068,8/29/2018 15:24:48,false,4013887637,,8/29/2018 15:24:08,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,treasure chest,," A chest filled with treasure, especially one used by pirates etc."
1883263069,8/29/2018 14:50:45,false,4013803138,,8/29/2018 14:47:55,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_5,water line,," Any one of certain lines of a vessel, model, or plan, parallel with the surface of the water at various heights from the keel. In a half-breadth plan, the water lines are outward curves showing the horizontal form of the ship at their several heights; in a sheer plan, they are projected as straight horizontal lines."
1883263069,8/29/2018 14:51:50,false,4013805845,,8/29/2018 14:50:47,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_5,water line,," Any one of certain lines of a vessel, model, or plan, parallel with the surface of the water at various heights from the keel. In a half-breadth plan, the water lines are outward curves showing the horizontal form of the ship at their several heights; in a sheer plan, they are projected as straight horizontal lines."
1883263069,8/29/2018 15:03:37,false,4013835779,,8/29/2018 14:57:49,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,1_5,water line,," Any one of certain lines of a vessel, model, or plan, parallel with the surface of the water at various heights from the keel. In a half-breadth plan, the water lines are outward curves showing the horizontal form of the ship at their several heights; in a sheer plan, they are projected as straight horizontal lines."
1883263070,8/29/2018 14:58:33,false,4013824082,,8/29/2018 14:57:33,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_5,water line,," Any one of several lines marked upon the outside of a vessel, corresponding with the surface of the water when she is afloat on an even keel. The lowest line indicates the vessel's proper submergence when not loaded, and is called the light water line; the highest, called the load water line, indicates her proper submergence when loaded."
1883263070,8/29/2018 15:17:07,false,4013867622,,8/29/2018 15:16:22,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_5,water line,," Any one of several lines marked upon the outside of a vessel, corresponding with the surface of the water when she is afloat on an even keel. The lowest line indicates the vessel's proper submergence when not loaded, and is called the light water line; the highest, called the load water line, indicates her proper submergence when loaded."
1883263070,8/29/2018 15:28:36,false,4013896661,,8/29/2018 15:27:52,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_5,water line,," Any one of several lines marked upon the outside of a vessel, corresponding with the surface of the water when she is afloat on an even keel. The lowest line indicates the vessel's proper submergence when not loaded, and is called the light water line; the highest, called the load water line, indicates her proper submergence when loaded."
1883263071,8/29/2018 15:02:17,false,4013832654,,8/29/2018 15:00:48,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,3_5,water line,, The level at which water meets land along the shore of a body of water.
1883263071,8/29/2018 15:30:26,false,4013900994,,8/29/2018 15:29:40,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,3_5,water line,, The level at which water meets land along the shore of a body of water.
1883263071,8/29/2018 15:36:41,false,4013915826,,8/29/2018 15:30:12,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,3_5,water line,, The level at which water meets land along the shore of a body of water.
1883263072,8/29/2018 14:37:23,false,4013773183,,8/29/2018 14:36:22,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,4_5,water line,, The line corresponding to the surface of the water touching any submerged object or body.
1883263072,8/29/2018 14:45:50,false,4013791109,,8/29/2018 14:44:36,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,4_5,water line,, The line corresponding to the surface of the water touching any submerged object or body.
1883263072,8/29/2018 14:57:39,false,4013821662,,8/29/2018 14:55:24,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,1,4_5,water line,, The line corresponding to the surface of the water touching any submerged object or body.
1883263073,8/29/2018 14:37:49,false,4013774117,,8/29/2018 14:36:48,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,5_5,water line,," the outline of a horizontal section of a vessel, as when floating in the water."
1883263073,8/29/2018 15:26:03,false,4013890751,,8/29/2018 15:25:18,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,5_5,water line,," the outline of a horizontal section of a vessel, as when floating in the water."
1883263073,8/29/2018 15:37:19,false,4013917073,,8/29/2018 15:27:57,false,elite,0.875,44101128,VEN,13,Barquisimeto,190.207.248.226,1,5_5,water line,," the outline of a horizontal section of a vessel, as when floating in the water."
1883263074,8/29/2018 14:42:46,false,4013784579,,8/29/2018 14:41:18,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,1_2,air conditioning,, The state of temperature and humidity produced by an air conditioner.
1883263074,8/29/2018 14:42:55,false,4013784779,,8/29/2018 14:41:28,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,air conditioning,, The state of temperature and humidity produced by an air conditioner.
1883263074,8/29/2018 15:21:34,false,4013879007,,8/29/2018 15:18:39,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,air conditioning,, The state of temperature and humidity produced by an air conditioner.
1883263075,8/29/2018 15:05:07,false,4013839222,,8/29/2018 15:03:09,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,2_2,air conditioning,, An air conditioner or system of air conditioners.''This car has '''air conditioning'''.'' 
1883263075,8/29/2018 15:34:09,false,4013909706,,8/29/2018 15:33:31,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,2_2,air conditioning,, An air conditioner or system of air conditioners.''This car has '''air conditioning'''.'' 
1883263075,8/29/2018 15:46:31,false,4013940640,,8/29/2018 15:37:25,false,elite,0.875,44101128,VEN,16,Alto De Los Godos,200.109.219.75,1,2_2,air conditioning,, An air conditioner or system of air conditioners.''This car has '''air conditioning'''.'' 
1883263076,8/29/2018 15:05:39,false,4013840421,,8/29/2018 15:04:46,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_2,blood pressure,," The measurement of a person's blood pressure, expressed as systolic blood pressure and diastolic blood pressure readings.''The nurse spent all day taking '''blood pressures''' at the hospital.'' "
1883263076,8/29/2018 15:10:29,false,4013851370,,8/29/2018 15:08:57,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,blood pressure,," The measurement of a person's blood pressure, expressed as systolic blood pressure and diastolic blood pressure readings.''The nurse spent all day taking '''blood pressures''' at the hospital.'' "
1883263076,8/29/2018 15:35:05,false,4013912123,,8/29/2018 15:34:10,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,blood pressure,," The measurement of a person's blood pressure, expressed as systolic blood pressure and diastolic blood pressure readings.''The nurse spent all day taking '''blood pressures''' at the hospital.'' "
1883263077,8/29/2018 14:47:08,false,4013793979,,8/29/2018 14:46:15,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,2_2,blood pressure,," The pressure exerted by the blood against the walls of the arteries and veins; it varies during the heartbeat cycle, and according to a person's age, health and physical condition.''the great majority of people who have serious conditions from high '''blood pressure''' suffer debilitating illness'' "
1883263077,8/29/2018 14:47:24,false,4013794514,,8/29/2018 14:46:15,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,blood pressure,," The pressure exerted by the blood against the walls of the arteries and veins; it varies during the heartbeat cycle, and according to a person's age, health and physical condition.''the great majority of people who have serious conditions from high '''blood pressure''' suffer debilitating illness'' "
1883263077,8/29/2018 15:29:26,false,4013898659,,8/29/2018 15:28:14,false,clixsense,1.0,44303254,PHL,D9,Mandaluyong City,180.191.139.6,1,2_2,blood pressure,," The pressure exerted by the blood against the walls of the arteries and veins; it varies during the heartbeat cycle, and according to a person's age, health and physical condition.''the great majority of people who have serious conditions from high '''blood pressure''' suffer debilitating illness'' "
1883263078,8/29/2018 14:58:33,false,4013824080,,8/29/2018 14:57:33,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,1_2,blood test,," An analysis of blood performed on two subjects to determine whether they are biologically related, such as a paternity test."
1883263078,8/29/2018 15:17:07,false,4013867620,,8/29/2018 15:16:22,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,1,1_2,blood test,," An analysis of blood performed on two subjects to determine whether they are biologically related, such as a paternity test."
1883263078,8/29/2018 15:28:36,false,4013896663,,8/29/2018 15:27:52,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_2,blood test,," An analysis of blood performed on two subjects to determine whether they are biologically related, such as a paternity test."
1883263079,8/29/2018 14:55:35,false,4013815387,,8/29/2018 14:53:41,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_2,blood test,, A serologic analysis of a sample of blood; a test in which blood is removed from a subject and analyzed to determine the presence or levels of any of a variety of substances which indicate whether the subject has health problems.
1883263079,8/29/2018 14:57:00,false,4013819844,,8/29/2018 14:52:34,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,2_2,blood test,, A serologic analysis of a sample of blood; a test in which blood is removed from a subject and analyzed to determine the presence or levels of any of a variety of substances which indicate whether the subject has health problems.
1883263079,8/29/2018 15:33:41,false,4013908587,,8/29/2018 15:29:29,false,clixsense,1.0,44303254,PHL,D9,Mandaluyong City,180.191.139.6,1,2_2,blood test,, A serologic analysis of a sample of blood; a test in which blood is removed from a subject and analyzed to determine the presence or levels of any of a variety of substances which indicate whether the subject has health problems.
1883263080,8/29/2018 14:49:21,false,4013799663,,8/29/2018 14:47:11,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,1,1_3,building site,," The site, the place where a building is located, is currently under construction, or shall be constructed."
1883263080,8/29/2018 15:29:23,false,4013898519,,8/29/2018 15:28:37,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,1,1_3,building site,," The site, the place where a building is located, is currently under construction, or shall be constructed."
1883263080,8/29/2018 16:00:37,false,4013977266,,8/29/2018 15:58:26,false,neodev,0.7143,40993983,UKR,14,Lugansk,188.190.222.149,1,1_3,building site,," The site, the place where a building is located, is currently under construction, or shall be constructed."
1883263081,8/29/2018 14:52:26,false,4013807090,,8/29/2018 14:51:12,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,0,2_3,building site,," A messy, disorganized area."
1883263081,8/29/2018 14:56:43,false,4013818783,,8/29/2018 14:51:33,false,neodev,0.8,43858308,VEN,18,Barrio Ajuro,190.207.173.74,0,2_3,building site,," A messy, disorganized area."
1883263081,8/29/2018 15:04:38,false,4013838122,,8/29/2018 15:04:18,false,getpaid,0.7143,44181201,VNM,44,Hanoi,14.243.34.193,1,2_3,building site,," A messy, disorganized area."
1883263082,8/29/2018 15:19:10,false,4013873485,,8/29/2018 15:16:28,false,clixsense,0.7619,44474392,UKR,24,Lutsk,37.55.45.133,0,3_3,building site,," The site of a former structure, indicated by an assemblage of features, artifacts or debris, remote-sensing data, or historic records (e.g., deed records)."
1883263082,8/29/2018 15:21:18,false,4013878365,,8/29/2018 15:16:40,false,neodev,0.875,39616903,VEN,25,Caracas,190.79.104.58,0,3_3,building site,," The site of a former structure, indicated by an assemblage of features, artifacts or debris, remote-sensing data, or historic records (e.g., deed records)."
1883263082,8/29/2018 15:22:20,false,4013881448,,8/29/2018 15:21:42,false,clixsense,0.8095,44474411,UKR,24,Lutsk,37.55.45.133,0,3_3,building site,," The site of a former structure, indicated by an assemblage of features, artifacts or debris, remote-sensing data, or historic records (e.g., deed records)."
1883263083,8/29/2018 14:38:11,false,4013774844,,8/29/2018 14:37:27,false,elite,0.7619,43697701,IDN,26,Medan,116.206.38.53,1,1_2,capital gain,, An amount by which the value or the proceeds of the sale of a capital asset by its owner exceed its cost to the owner.
